event_id,event_name,date,city,region,nation,event_link,venue,attendance,latitude,longitude
513,UFC Fight Night: Overeem vs. Harris,2020-05-16,Jacksonville,Florida,USA,http://ufcstats.com/event-details/dfb965c9824425db,VyStar Veterans Memorial Arena,,30.325769,-81.645069
512,UFC Fight Night: Smith vs. Teixeira,2020-05-13,Jacksonville,Florida,USA,http://ufcstats.com/event-details/5f8e00c27b7e7410,VyStar Veterans Memorial Arena,,30.325769,-81.645069
511,UFC 249: Ferguson vs. Gaethje,2020-05-09,Jacksonville,Florida,USA,http://ufcstats.com/event-details/898337ef520fe4d3,VyStar Veterans Memorial Arena,,30.325769,-81.645069
510,UFC Fight Night: Lee vs. Oliveira,2020-03-14,Brasilia,Distrito Federal,Brazil,http://ufcstats.com/event-details/53278852bcd91e11,Ginásio Nilson Nelson,0.0,-15.7831,-47.9032
509,UFC 248: Adesanya vs. Romero,2020-03-07,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/0b5b6876c2a4723f,T-Mobile Arena,15077.0,36.102778,-115.178333
508,UFC Fight Night: Benavidez vs. Figueiredo,2020-02-29,Norfolk,Virginia,USA,http://ufcstats.com/event-details/fc9a9559a05f2704,Chartway Arena,7098.0,36.884169,-76.301231
507,UFC Fight Night: Felder vs. Hooker,2020-02-22,Auckland,Auckland,New Zealand,http://ufcstats.com/event-details/33b2f68ef95252e0,Spark Arena,10025.0,-36.847174,174.776945
506,UFC Fight Night: Anderson vs. Blachowicz,2020-02-15,Rio Rancho,New Mexico,USA,http://ufcstats.com/event-details/5df17b3620145578,Santa Ana Star Center,6449.0,35.310292,-106.685828
505,UFC 247: Jones vs. Reyes,2020-02-08,Houston,Texas,USA,http://ufcstats.com/event-details/b26d3e3746fb4024,Toyota Center,17401.0,29.750833,-95.362222
504,UFC Fight Night: Blaydes vs. Dos Santos,2020-01-25,Raleigh,North Carolina,USA,http://ufcstats.com/event-details/44aa652b181bcf68,PNC Arena,14533.0,35.803333,-78.721944
503,UFC 246: McGregor vs. Cowboy,2020-01-18,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/0c1773639c795466,T-Mobile Arena,19040.0,36.102778,-115.178333
502,UFC Fight Night: Edgar vs. The Korean Zombie,2019-12-21,Busan,Busan,South Korea,http://ufcstats.com/event-details/74fefd43f073cd2f,Sajik Arena,10651.0,35.1923402,129.06070465
501,UFC 245: Usman vs. Covington,2019-12-14,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/4565d435005319c0,T-Mobile Arena,16811.0,36.102778,-115.178333
500,UFC Fight Night: Overeem vs. Rozenstruik,2019-12-07,Washington,DC,USA,http://ufcstats.com/event-details/b09890ba7ce1d1e2,Capital One Arena,10816.0,38.898056,-77.020833
499,UFC Fight Night: Blachowicz vs. Jacare,2019-11-16,Sao Paulo,Sao Paulo,Brazil,http://ufcstats.com/event-details/81ca2c245b19b3c5,Ginásio do Ibirapuera,10344.0,-23.577721,-46.656048
498,UFC Fight Night: Zabit vs. Kattar,2019-11-09,Moscow,Moscow,Russia,http://ufcstats.com/event-details/8d5daf67983b65ba,CSKA Arena,11305.0,55.7015791,37.6448362526219
497,UFC 244: Masvidal vs. Diaz,2019-11-02,New York City,New York,USA,http://ufcstats.com/event-details/fd87b1bbfcde9d5e,Madison Square Garden,20143.0,40.750556,-73.993611
496,UFC Fight Night: Maia vs. Askren,2019-10-26,Kallang,Kallang,Singapore,http://ufcstats.com/event-details/df05aa15b2d66f57,Singapore Indoor Stadium,7155.0,1.300694,103.874222
495,UFC Fight Night: Reyes vs. Weidman,2019-10-18,Boston,Massachusetts,USA,http://ufcstats.com/event-details/3ae10ac4df3df05c,TD Garden,12066.0,42.366303,-71.062228
494,UFC Fight Night: Joanna vs. Waterson,2019-10-12,Tampa,Florida,USA,http://ufcstats.com/event-details/0941df56f6ac954b,Amalie Arena,10597.0,27.942778,-82.451944
493,UFC 243: Whittaker vs. Adesanya,2019-10-05,Melbourne,Victoria,Australia,http://ufcstats.com/event-details/3cf68c1d17f66af7,Marvel Stadium,57127.0,-37.816389,144.9475
492,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Copenhagen,Copenhagen,Denmark,http://ufcstats.com/event-details/1bf49bf829964144,Royal Arena,12767.0,55.624,12.574
491,UFC Fight Night: Rodriguez vs. Stephens,2019-09-21,Mexico City,Distrito Federal,Mexico,http://ufcstats.com/event-details/94a5aaf573f780ad,Arena Ciudad de México,10112.0,19.496309,-99.175429
490,UFC Fight Night: Cowboy vs. Gaethje,2019-09-14,Vancouver,British Columbia,Canada,http://ufcstats.com/event-details/4834ff149dc9542a,Rogers Arena,15114.0,49.277778,-123.108889
489,UFC 242: Khabib vs. Poirier,2019-09-07,Abu Dhabi,Abu Dhabi,United Arab Emirates,http://ufcstats.com/event-details/a79bfbc01b2264d6,"The Arena,Yas Island",,24.5,54.6
488,UFC Fight Night: Andrade vs. Zhang,2019-08-31,Shenzhen,Guangdong,China,http://ufcstats.com/event-details/2c104b7e59a72629,Shenzhen Universiade Sports Centre,10302.0,22.69864365,114.2110550276598
487,UFC 241: Cormier vs. Miocic 2,2019-08-17,Anaheim,California,USA,http://ufcstats.com/event-details/70167689d6a01793,Honda Center,17304.0,33.807778,-117.876667
486,UFC Fight Night: Shevchenko vs. Carmouche 2,2019-08-10,Montevideo,Montevideo,Uruguay,http://ufcstats.com/event-details/e5d03e4d966126bd,Antel Arena,9225.0,-34.862844,-56.153611
485,UFC Fight Night: Covington vs. Lawler,2019-08-03,Newark,New Jersey,USA,http://ufcstats.com/event-details/03da33a102d9a45f,Prudential Center,10427.0,40.733611,-74.171111
484,UFC 240: Holloway vs. Edgar,2019-07-27,Edmonton,Alberta,Canada,http://ufcstats.com/event-details/abcf7e55a0a9ed89,Rogers Place,12144.0,53.546944,-113.497778
483,UFC Fight Night: Dos Anjos vs. Edwards,2019-07-20,San Antonio,Texas,USA,http://ufcstats.com/event-details/9e0f28d1f639ad73,AT&T Center,9255.0,29.426944,-98.4375
482,UFC Fight Night: De Randamie vs. Ladd,2019-07-13,Sacramento,California,USA,http://ufcstats.com/event-details/2f8f3c69522db931,Golden 1 Center,10306.0,38.580361,-121.499611
481,UFC 239: Jones vs. Santos,2019-07-06,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/6c9383ffab2725a5,T-Mobile Arena,18358.0,36.102778,-115.178333
480,UFC Fight Night: Ngannou vs. Dos Santos,2019-06-29,Minneapolis,Minnesota,USA,http://ufcstats.com/event-details/c0c1bc0766df4c00,Target Center,10123.0,44.979444,-93.276111
479,UFC Fight Night: Moicano vs. The Korean Zombie,2019-06-22,Greenville,South Carolina,USA,http://ufcstats.com/event-details/b16a7e6a627e9789,Bon Secours Wellness Arena,7682.0,34.852789,-82.391458
478,UFC 238: Cejudo vs. Moraes,2019-06-08,Chicago,Illinois,USA,http://ufcstats.com/event-details/e31502e3f79d00c5,United Center,16083.0,41.880556,-87.674167
477,UFC Fight Night: Gustafsson vs. Smith,2019-06-01,Stockholm,Stockholm,Sweden,http://ufcstats.com/event-details/cbc071cb20ea59c7,Avicii Arena,14319.0,59.2936201,18.08321318271297
476,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,Rochester,New York,USA,http://ufcstats.com/event-details/6b8f28da9a483049,Blue Cross Arena,8132.0,43.15374795,-77.61082627098224
475,UFC 237: Namajunas vs. Andrade,2019-05-11,Rio de Janeiro,Rio de Janeiro,Brazil,http://ufcstats.com/event-details/9de7c97e1c0d7927,Jeunesse Arena,15193.0,-22.975278,-43.390278
474,UFC Fight Night: Iaquinta vs. Cowboy,2019-05-04,Ottawa,Ontario,Canada,http://ufcstats.com/event-details/351264d11286d09a,Canadian Tire Centre,10960.0,45.2969069,-75.92689732572379
473,UFC Fight Night: Jacare vs. Hermansson,2019-04-27,Sunrise,Florida,USA,http://ufcstats.com/event-details/c912f676692c353a,Amerat Bank Arena,12754.0,26.158333,-80.325556
472,UFC Fight Night: Overeem vs. Oleinik,2019-04-20,Saint Petersburg,Saint Petersburg,Russia,http://ufcstats.com/event-details/7dcf06c1967801c1,Yubileyny Sports Palace,7236.0,59.950278,30.291944
471,UFC 236: Holloway vs. Poirier 2,2019-04-13,Atlanta,Georgia,USA,http://ufcstats.com/event-details/b0550072e5f0afa7,State Farm Arena,14297.0,33.757222,-84.396389
470,UFC Fight Night: Barboza vs. Gaethje,2019-03-30,Philadelphia,Pennsylvania,USA,http://ufcstats.com/event-details/9649d75defe0dedb,Wells Fargo Center,11123.0,39.901111,-75.171944
469,UFC Fight Night: Thompson vs. Pettis,2019-03-23,Nashville,Tennessee,USA,http://ufcstats.com/event-details/487c170da059857d,Bridgestone Arena,10863.0,36.159167,-86.778611
468,UFC Fight Night: Till vs. Masvidal,2019-03-16,London,England,United Kingdom,http://ufcstats.com/event-details/80eacd4da0617c57,The O2 Arena,16602.0,51.5029,0.0032
467,UFC Fight Night: Lewis vs. Dos Santos,2019-03-09,Wichita,Kansas,USA,http://ufcstats.com/event-details/e96d8538d3f9d0ed,Intrust Bank Arena,7265.0,37.683056,-97.331389
466,UFC 235: Jones vs. Smith,2019-03-02,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/2d5fbe2103f97053,T-Mobile Arena,14790.0,36.102778,-115.178333
465,UFC Fight Night: Blachowicz vs. Santos,2019-02-23,Prague,Prague,Czech Republic,http://ufcstats.com/event-details/6546af7ab545b90c,O2 Arena,16583.0,50.10475465,14.493621810111105
464,UFC Fight Night: Ngannou vs. Velasquez,2019-02-17,Phoenix,Arizona,USA,http://ufcstats.com/event-details/a7a79b8efbceaaac,Talking Stick Resort Arena,14269.0,33.445833,-112.071389
463,UFC 234: Adesanya vs. Silva,2019-02-09,Melbourne,Victoria,Australia,http://ufcstats.com/event-details/b5882371e2a3900d,Rod Laver Arena,15238.0,-37.821667,144.978333
462,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,Fortaleza,Ceara,Brazil,http://ufcstats.com/event-details/84283233ec42be5f,Centro de Formação Olímpica do Nordeste,10040.0,-3.8048605,-38.52461420580107
461,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,Brooklyn,New York,USA,http://ufcstats.com/event-details/d4da8995fc91e7ef,Barclays Center,12152.0,40.682661,-73.975225
460,UFC 232: Jones vs. Gustafsson 2,2018-12-29,Los Angeles,California,USA,http://ufcstats.com/event-details/c046100aea0dba9a,The Forum,15862.0,33.95822585,-118.34198075000556
459,UFC Fight Night: Lee vs. Iaquinta,2018-12-15,Milwaukee,Wisconsin,USA,http://ufcstats.com/event-details/7a703c565ccaa18f,Fiserv Forum,9010.0,43.045028,-87.918167
458,UFC 231: Holloway vs. Ortega,2018-12-08,Toronto,Ontario,Canada,http://ufcstats.com/event-details/2a74bbba57058f12,Scotiabank Arena,19039.0,43.643333,-79.379167
457,UFC Fight Night: Dos Santos vs. Tuivasa,2018-12-01,Adelaide,South Australia,Australia,http://ufcstats.com/event-details/d1d20e651e6cbc02,Adelaide Entertainment Centre,8652.0,-34.9079418,138.57380042679154
456,The Ultimate Fighter: Heavy Hitters Finale,2018-11-30,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/c7ac79839e86ce33,Pearl Theatre,2020.0,36.114444,-115.195
455,UFC Fight Night: Blaydes vs. Ngannou 2,2018-11-24,Beijing,Beijing,China,http://ufcstats.com/event-details/de25520d54eab12d,Cadillac Arena,10302.0,39.909989,116.274664
454,UFC Fight Night: Magny vs. Ponzinibbio,2018-11-17,Buenos Aires,Buenos Aires,Argentina,http://ufcstats.com/event-details/aa3153a9941b4d44,Estadio Mary Terán de Weiss,10245.0,-34.677222,-58.446111
453,UFC Fight Night: Korean Zombie vs. Rodriguez,2018-11-10,Denver,Colorado,USA,http://ufcstats.com/event-details/42c96a9c4802e2e1,Pepsi Center,11426.0,39.7486838,-105.00754401780362
452,UFC 230: Cormier vs. Lewis,2018-11-03,New York City,New York,USA,http://ufcstats.com/event-details/20821819c401ced8,Madison Square Garden,17011.0,40.750556,-73.993611
451,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,Moncton,New Brunswick,Canada,http://ufcstats.com/event-details/33a331684283900f,Avenir Centre,6282.0,46.085501,-64.784923
450,UFC 229: Khabib vs. McGregor,2018-10-06,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/1ef0eae31904e534,T-Mobile Arena,20034.0,36.102778,-115.178333
449,UFC Fight Night: Marreta vs. Anders,2018-09-22,Sao Paulo,Sao Paulo,Brazil,http://ufcstats.com/event-details/852454c572675334,Ginásio do Ibirapuera,9485.0,-23.577721,-46.656048
448,UFC Fight Night: Hunt vs. Oleinik,2018-09-15,Moscow,Moscow,Russia,http://ufcstats.com/event-details/8d49545dadf9b919,Olimpiyskiy Stadium,22603.0,55.781111,37.626389
447,UFC 228: Woodley vs. Till,2018-09-08,Dallas,Texas,USA,http://ufcstats.com/event-details/d5ae8074631762fc,American Airlines Center,14073.0,32.790556,-96.810278
446,UFC Fight Night: Gaethje vs. Vick,2018-08-25,Lincoln,Nebraska,USA,http://ufcstats.com/event-details/c0342805a1948cbb,Pinnacle Bank Arena,6409.0,40.817778,-96.713333
445,UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,Los Angeles,California,USA,http://ufcstats.com/event-details/03b1e846b09f721d,Staples Center,17794.0,34.043056,-118.267222
444,UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,Calgary,Alberta,Canada,http://ufcstats.com/event-details/322a56923b396b4d,Scotiabank Saddledome,10603.0,51.0375,-114.051944
443,UFC Fight Night: Shogun vs. Smith,2018-07-22,Hamburg,Hamburg,Germany,http://ufcstats.com/event-details/4f732e58ed907eff,Barclaycard Arena,7798.0,53.589167,9.899167
442,UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,Boise,Idaho,USA,http://ufcstats.com/event-details/b45d6b73f4ca4467,CenturyLink Arena,5648.0,43.614,-116.204
441,UFC 226: Miocic vs. Cormier,2018-07-07,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/35585d970300d45a,T-Mobile Arena,17464.0,36.102778,-115.178333
440,The Ultimate Fighter: Undefeated Finale,2018-07-06,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/8215e4fe24e8e81b,Palms Casino Resort,2123.0,36.114444,-115.195
439,UFC Fight Night: Cowboy vs. Edwards,2018-06-23,Kallang,Kallang,Singapore,http://ufcstats.com/event-details/ac5f67109accb482,Singapore Indoor Stadium,6419.0,1.300694,103.874222
438,UFC 225: Whittaker vs. Romero 2,2018-06-09,Chicago,Illinois,USA,http://ufcstats.com/event-details/2eae41f61776c60f,United Center,18117.0,41.880556,-87.674167
437,UFC Fight Night: Rivera vs. Moraes,2018-06-01,Utica,New York,USA,http://ufcstats.com/event-details/d29b5c4f22c6357d,Adirondack Bank Center,5063.0,43.105,-75.2334
436,UFC Fight Night: Thompson vs. Till,2018-05-27,Liverpool,England,United Kingdom,http://ufcstats.com/event-details/f5990c11974d8e9c,Echo Arena,8520.0,53.396667,-2.990958
435,UFC Fight Night: Maia vs. Usman,2018-05-19,Santiago,Santiago,Chile,http://ufcstats.com/event-details/3144121470023e9a,Movistar Arena,11082.0,-33.462778,-70.661944
434,UFC 224: Nunes vs. Pennington,2018-05-12,Rio de Janeiro,Rio de Janeiro,Brazil,http://ufcstats.com/event-details/67ec58d7cf599835,Jeunesse Arena,10696.0,-22.975278,-43.390278
433,UFC Fight Night: Barboza vs. Lee,2018-04-21,Atlantic City,New Jersey,USA,http://ufcstats.com/event-details/ad99fa5325519169,Boardwalk Hall,9541.0,41.75195805,-72.69158289823056
432,UFC Fight Night: Poirier vs. Gaethje,2018-04-14,Glendale,Arizona,USA,http://ufcstats.com/event-details/620be7e0712d431b,Gila River Arena,11382.0,33.5321,-112.2612
431,UFC 223: Khabib vs. Iaquinta,2018-04-07,Brooklyn,New York,USA,http://ufcstats.com/event-details/49e7e05f902479ca,Barclays Center,17026.0,40.682661,-73.975225
430,UFC Fight Night: Werdum vs. Volkov,2018-03-17,London,England,United Kingdom,http://ufcstats.com/event-details/eed2b71d77d95416,The O2 Arena,16274.0,51.5029,0.0032
429,UFC 222: Cyborg vs. Kunitskaya,2018-03-03,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/7929be8290289a47,T-Mobile Arena,12041.0,36.102778,-115.178333
428,UFC Fight Night: Emmett vs. Stephens,2018-02-24,Orlando,Florida,USA,http://ufcstats.com/event-details/daa89f01e1c0f42a,Amway Center,10124.0,28.539167,-81.383611
427,UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,Austin,Texas,USA,http://ufcstats.com/event-details/d181689653115b6a,Frank Erwin Center,10502.0,30.277,-97.7322
426,UFC 221: Romero vs. Rockhold,2018-02-10,Perth,Western Australia,Australia,http://ufcstats.com/event-details/15515e797aedc137,Perth Arena,12437.0,-31.9483,115.8519
425,UFC Fight Night: Machida vs. Anders,2018-02-03,Belem,Para,Brazil,http://ufcstats.com/event-details/7cf20446453f852b,Arena Guilherme Paraense,10144.0,-1.3826760500000002,-48.439456709962656
424,UFC Fight Night: Jacare vs. Brunson 2,2018-01-27,Charlotte,North Carolina,USA,http://ufcstats.com/event-details/602bb270f2bdbf02,Spectrum Center,10249.0,35.225,-80.839167
423,UFC 220: Miocic vs. Ngannou,2018-01-20,Boston,Massachusetts,USA,http://ufcstats.com/event-details/02177caefe7c07d4,TD Garden,16015.0,42.366303,-71.062228
422,UFC Fight Night: Stephens vs. Choi,2018-01-14,St. Louis,Missouri,USA,http://ufcstats.com/event-details/fc1868f56d3036eb,Scottrade Center,10052.0,38.626667,-90.2025
421,UFC 219: Cyborg vs. Holm,2017-12-30,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/04076783ca83d6ae,T-Mobile Arena,13561.0,36.102778,-115.178333
420,UFC Fight Night: Lawler vs. Dos Anjos,2017-12-16,Winnipeg,Manitoba,Canada,http://ufcstats.com/event-details/eaa0a728cc91ef60,Canada Life Centre,8862.0,49.892778,-97.143611
419,UFC Fight Night: Swanson vs. Ortega,2017-12-09,Fresno,California,USA,http://ufcstats.com/event-details/bcd124bcd3d5be46,Save Mart Center,7605.0,36.809722,-119.738611
418,UFC 218: Holloway vs. Aldo 2,2017-12-02,Detroit,Michigan,USA,http://ufcstats.com/event-details/9e30f69cc0869301,Little Caesars Arena,17587.0,42.341111,-83.055
417,The Ultimate Fighter: A New World Champion Finale,2017-12-01,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/30e8b4505f5ccf92,Park Theater,,36.1047,-115.1762
416,UFC Fight Night: Bisping vs. Gastelum,2017-11-25,Shanghai,Hebei,China,http://ufcstats.com/event-details/e7bc606d269896aa,Mercedes-Benz Arena,15128.0,31.191291,121.489391
415,UFC Fight Night: Werdum vs. Tybura,2017-11-18,Sydney,New South Wales,Australia,http://ufcstats.com/event-details/caced97768818230,Qudos Bank Arena,10021.0,-33.85,151.066667
414,UFC Fight Night: Poirier vs. Pettis,2017-11-11,Norfolk,Virginia,USA,http://ufcstats.com/event-details/d856a0080ac09ed7,Ted Constant Convocation Center,8442.0,36.884169,-76.301231
413,UFC 217: Bisping vs. St-Pierre,2017-11-04,New York City,New York,USA,http://ufcstats.com/event-details/a25b71fe5e31fa97,Madison Square Garden,18201.0,40.750556,-73.993611
412,UFC Fight Night: Brunson vs. Machida,2017-10-28,Sao Paulo,Sao Paulo,Brazil,http://ufcstats.com/event-details/a7724f51e32e763e,Ginásio do Ibirapuera,10265.0,-23.577721,-46.656048
411,UFC Fight Night: Cerrone vs. Till,2017-10-21,Gdansk,Gdansk,Poland,http://ufcstats.com/event-details/d6b68eaf4b68b160,Ergo Arena,11138.0,54.425833,18.580278
410,UFC 216: Ferguson vs. Lee,2017-10-07,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/cc5834a495d1ea08,T-Mobile Arena,10638.0,36.102778,-115.178333
409,UFC Fight Night: Saint Preux vs. Okami,2017-09-22,Saitama,Saitama,Japan,http://ufcstats.com/event-details/9211aae062b799d6,Saitama Super Arena,8571.0,35.8951196,139.63075300618382
408,UFC Fight Night: Rockhold vs. Branch,2017-09-16,Pittsburgh,Pennsylvania,USA,http://ufcstats.com/event-details/1979c80150f630c4,PPG Paints Arena,7005.0,40.439444,-79.989167
407,UFC 215: Nunes vs Shevchenko 2,2017-09-09,Edmonton,Alberta,Canada,http://ufcstats.com/event-details/d86e913c548c07c2,Rogers Place,16232.0,53.546944,-113.497778
406,UFC Fight Night: Volkov vs. Struve,2017-09-02,Rotterdam,Zuid-Holland,Netherlands,http://ufcstats.com/event-details/a3244e3238541482,Rotterdam Ahoy,10224.0,51.8832963,4.4883655
405,UFC Fight Night: Pettis vs. Moreno,2017-08-05,Mexico City,Distrito Federal,Mexico,http://ufcstats.com/event-details/f4a031ac205ac580,Arena Ciudad de México,10172.0,19.496309,-99.175429
404,UFC 214: Cormier vs. Jones 2,2017-07-29,Anaheim,California,USA,http://ufcstats.com/event-details/ff9578cdbfabd323,Honda Center,16610.0,33.807778,-117.876667
403,UFC Fight Night: Weidman vs. Gastelum,2017-07-22,Uniondale,New York,USA,http://ufcstats.com/event-details/9f3d6ddef3d3cccc,Nassau Veterans Memorial Coliseum,11198.0,40.722778,-73.590556
402,UFC Fight Night: Nelson vs. Ponzinibbio,2017-07-16,Glasgow,Scotland,United Kingdom,http://ufcstats.com/event-details/d7907a9a968e4d29,The SSE Hydro,10589.0,55.860297,-4.284926
401,UFC 213: Romero vs. Whittaker,2017-07-08,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/686cccbf1a4de453,T-Mobile Arena,12834.0,36.102778,-115.178333
400,The Ultimate Fighter: Redemption Finale,2017-07-07,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/23bd78c3f89bdb54,T-Mobile Arena,6308.0,36.102778,-115.178333
399,UFC Fight Night: Chiesa vs. Lee,2017-06-25,Oklahoma City,Oklahoma,USA,http://ufcstats.com/event-details/99bf06f20491cb54,Chesapeake Energy Arena,7605.0,35.463333,-97.515
398,UFC Fight Night: Holm vs. Correia,2017-06-17,Kallang,Kallang,Singapore,http://ufcstats.com/event-details/353de740bb6c7e75,Singapore Indoor Stadium,8414.0,1.300694,103.874222
397,UFC Fight Night: Lewis vs. Hunt,2017-06-10,Auckland,Auckland,New Zealand,http://ufcstats.com/event-details/90e7447d8b7f3f35,Spark Arena,8649.0,-36.847174,174.776945
396,UFC 212: Aldo vs. Holloway,2017-06-03,Rio de Janeiro,Rio de Janeiro,Brazil,http://ufcstats.com/event-details/1507214bbc7a79e2,Jeunesse Arena,15412.0,-22.975278,-43.390278
395,UFC Fight Night: Gustafsson vs. Teixeira,2017-05-28,Stockholm,Stockholm,Sweden,http://ufcstats.com/event-details/1c7cce2f5c17160d,Ericsson Globe,12668.0,59.2936201,18.08321318271297
394,UFC 211: Miocic vs. Dos Santos,2017-05-13,Dallas,Texas,USA,http://ufcstats.com/event-details/5df10509264586e5,American Airlines Center,17834.0,32.790556,-96.810278
393,UFC Fight Night: Swanson vs. Lobov,2017-04-22,Nashville,Tennessee,USA,http://ufcstats.com/event-details/bc7f7f0ba3db74d2,Bridgestone Arena,10144.0,36.159167,-86.778611
392,UFC on FOX: Johnson vs. Reis,2017-04-15,Kansas City,Missouri,USA,http://ufcstats.com/event-details/ed069a95aaaf4f56,Sprint Center,12171.0,39.0975,-94.580278
391,UFC 210: Cormier vs. Johnson 2,2017-04-08,Buffalo,New York,USA,http://ufcstats.com/event-details/e7bfdb5e0112891e,KeyBank Center,17110.0,42.875,-78.876389
390,UFC Fight Night: Manuwa vs. Anderson,2017-03-18,London,England,United Kingdom,http://ufcstats.com/event-details/c0231720fe516994,The O2 Arena,15761.0,51.5029,0.0032
389,UFC Fight Night: Belfort vs. Gastelum,2017-03-11,Fortaleza,Ceara,Brazil,http://ufcstats.com/event-details/47b7e4e60813b7b2,Centro de Formação Olímpica do Nordeste,14069.0,-3.8048605,-38.52461420580107
388,UFC 209: Woodley vs. Thompson 2,2017-03-04,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/20e403a1acfef130,T-Mobile Arena,13150.0,36.102778,-115.178333
387,UFC Fight Night: Lewis vs. Browne,2017-02-19,Halifax,Nova Scotia,Canada,http://ufcstats.com/event-details/b4ad3a06ee4d660c,Scotiabank Centre,8123.0,44.64821985,-63.57674144151584
386,UFC 208: Holm vs. De Randamie,2017-02-11,Brooklyn,New York,USA,http://ufcstats.com/event-details/865aa315ea62c511,Barclays Center,15628.0,40.682661,-73.975225
385,UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Houston,Texas,USA,http://ufcstats.com/event-details/6a8a06b542e1516d,Toyota Center,8119.0,29.750833,-95.362222
384,UFC on FOX: Shevchenko vs. Pena,2017-01-28,Denver,Colorado,USA,http://ufcstats.com/event-details/4512e46543b960ad,Pepsi Center,13233.0,39.7486838,-105.00754401780362
383,UFC Fight Night: Rodriguez vs. Penn,2017-01-15,Phoenix,Arizona,USA,http://ufcstats.com/event-details/46effbd1135423c5,Talking Stick Resort Arena,11589.0,33.445833,-112.071389
382,UFC 207: Nunes vs. Rousey,2016-12-30,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/4b2390cfaceb91d8,T-Mobile Arena,18533.0,36.102778,-115.178333
381,UFC on FOX: VanZant vs. Waterson,2016-12-17,Sacramento,California,USA,http://ufcstats.com/event-details/32541eb5d12668b4,Golden 1 Center,13136.0,38.580361,-121.499611
380,UFC 206: Holloway vs. Pettis,2016-12-10,Toronto,Ontario,Canada,http://ufcstats.com/event-details/6e3282d57d2467a0,Scotiabank Arena,18057.0,43.643333,-79.379167
379,UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Albany,New York,USA,http://ufcstats.com/event-details/7139cd2ae4bf6a29,Times Union Center,6216.0,42.64862755,-73.7547189772471
378,The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/bd4389b71fdc0ce2,Palms Casino Resort,2044.0,36.114444,-115.195
377,UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Melbourne,Victoria,Australia,http://ufcstats.com/event-details/73e09f837f3b5ecc,Rod Laver Arena,13721.0,-37.821667,144.978333
376,UFC Fight Night: Bader vs. Nogueira,2016-11-19,Sao Paulo,Sao Paulo,Brazil,http://ufcstats.com/event-details/5cde96e0a1a1fffe,Ginásio do Ibirapuera,9028.0,-23.577721,-46.656048
375,UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Belfast,Northern Ireland,United Kingdom,http://ufcstats.com/event-details/6810d8d2dd557cf9,The SSE Arena,7222.0,54.6036,-5.9142
374,UFC 205: Alvarez vs McGregor,2016-11-12,New York City,New York,USA,http://ufcstats.com/event-details/4956f60b7fa57c1a,Madison Square Garden,20427.0,40.750556,-73.993611
373,UFC Fight Night: Dos Anjos vs. Ferguson,2016-11-05,Mexico City,Distrito Federal,Mexico,http://ufcstats.com/event-details/6083f497c22cc075,Arena Ciudad de México,11460.0,19.496309,-99.175429
372,UFC 204: Bisping vs. Henderson,2016-10-08,Manchester,England,United Kingdom,http://ufcstats.com/event-details/154a6b3ffae264cd,AO Arena,16000.0,53.488056,-2.243889
371,UFC Fight Night: Lineker vs. Dodson,2016-10-01,Portland,Oregon,USA,http://ufcstats.com/event-details/a196332ee4aa8a82,Moda Center,6240.0,45.531667,-122.666667
370,UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,Brasilia,Distrito Federal,Brazil,http://ufcstats.com/event-details/e18012194473e8b0,Ginásio Nilson Nelson,8410.0,-15.7831,-47.9032
